Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
Abdoul Kader Bamba,fr,FW,MF,Nantes,Ligue 1,26.0,1994.0,29.0,6.0,10.2,3.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,2.4,1.6,1.3,2.8,41.0,43.0,96.0,0.39,0.36,18.0,3.0,70.0,284.0,274.0,11.0,18.0,61.1,17.0,14.0,0.0,10.0,7.0,25.0,4.0,0.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,368.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,490.0,75.1,5544.0,1482.0,216.0,253.0,85.4,115.0,150.0,76.7,1.4,-0.3,23.0,25.0,10.0,0.0,617.0,3.0,32.0,616.0,27.0,57.4,20.0,42.6,390.0,2495.0,1174.0,20.0,26.0,18.0,450.0,47.0,1.0,4.0,39.0,6.0,9.0,8.0,0.0,2.0,32.0,26.8,76.0,0.0,23.0,20.0,1.0,0.9,10.0,21.0,-11.0,-1.08,-1.19,12.6,17.0,-4.4,-0.44,6.0,42.9,1.37,0.59,0.21,0.5,19.9,0.11,0.6,1.4
Abdoulay Diaby,ml,DF,0,Getafe,La Liga,29.0,1991.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,2.0,0.0,4.0,0.0,1.65,2.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,50.0,38.0,7.0,5.0,6.0,83.3,0.0,1.0,0.0,0.1,-0.1,1.0,1.0,0.0,0.0,17.0,0.0,4.0,17.0,0.0,0.0,1.0,100.0,10.0,94.0,50.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.5,0.0,0.0,1.0,18.0,8.0,1.0,2.0,1.0,1.0,5.0,5.42,1.2,0.9,0.3,1.49,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.26,-0.3,-0.3
Abdoulaye Bakayoko,fr,DF,0,Saint-Étienne,Ligue 1,18.0,2002.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.88,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Bamba,ci,DF,FW,Angers,Ligue 1,31.0,1990.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.4,1.4,19.0,53.0,60.0,0.0,0.1,27.0,17.0,315.0,495.0,189.0,19.0,28.0,67.9,23.0,7.0,1.0,6.0,19.0,46.0,34.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,875.0,74.3,10169.0,4909.0,358.0,398.0,89.9,223.0,298.0,74.8,1.4,-1.4,8.0,47.0,11.0,5.0,993.0,36.0,5.0,993.0,4.0,44.4,5.0,55.6,479.0,1855.0,818.0,2.0,13.0,3.0,553.0,194.0,1.0,2.0,48.0,178.0,0.0,0.0,0.0,1.0,84.0,39.4,84.0,13.0,0.0,0.0,15.0,1.25,15.0,25.0,-10.0,-0.67,-0.32,16.4,20.0,-3.6,-0.24,1.0,100.0,0.07,0.07,0.0,0.0,15.8,0.05,-0.1,-0.1
Abdoulaye Doucouré,ml,MF,0,Everton,Premier League,28.0,1993.0,29.0,29.0,28.2,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,2.3,2.3,2.0,4.3,34.0,104.0,70.0,0.18,0.16,52.0,32.0,423.0,881.0,316.0,14.0,43.0,32.6,29.0,24.0,7.0,17.0,39.0,91.0,31.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1141.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.02,50.0,0.0,3.0,0.0,1.0,7.0,0.25,1141.0,1354.0,84.3,17517.0,3953.0,583.0,666.0,87.5,441.0,490.0,90.0,2.3,1.0,21.0,65.0,23.0,1.0,1598.0,61.0,33.0,1598.0,21.0,63.6,12.0,36.4,857.0,4317.0,1973.0,3.0,35.0,26.0,1040.0,11.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,4.0,84.0,71.4,84.0,20.0,0.0,0.0,1.0,1.69,35.0,36.0,-1.0,-0.04,-0.04,33.3,36.4,-3.1,-0.11,5.0,27.8,0.66,0.18,0.11,0.4,17.4,0.13,-0.3,-0.3
Abdoulaye Niakhate Ndiaye,sn,DF,0,Lyon,Ligue 1,18.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Ousmane,mr,DF,0,Strasbourg,Ligue 1,20.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Sidibé,fr,MF,0,Saint-Étienne,Ligue 1,18.0,2002.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.3,0.0,0.0,1.0,11.0,0.0,1.0,0.0,1.0,-1.0,-8.18,-7.89,0.0,0.6,-0.6,-4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Sylla,gn,DF,0,Nantes,Ligue 1,21.0,2000.0,2.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,28.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,0.0,2.0,4.0,3.0,0.5,0.0,1.0,-1.0,-11.25,-11.07,0.2,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Touré,gn,MF,0,Genoa,Serie A,27.0,1994.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.84,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Touré,gn,MF,0,Nantes,Ligue 1,26.0,1994.0,29.0,20.0,18.7,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,2.6,1.8,1.4,3.2,22.0,101.0,23.0,0.16,0.22,28.0,12.0,168.0,775.0,205.0,14.0,31.0,45.2,17.0,26.0,2.0,15.0,22.0,50.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,946.0,84.5,13244.0,3477.0,358.0,418.0,85.6,351.0,396.0,88.6,1.2,0.6,14.0,92.0,7.0,0.0,1136.0,34.0,19.0,1135.0,21.0,70.0,9.0,30.0,652.0,2891.0,1303.0,0.0,28.0,18.0,801.0,5.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,58.0,49.2,78.0,11.0,9.0,14.0,7.0,0.83,18.0,28.0,-10.0,-0.54,-0.64,22.0,24.8,-2.8,-0.15,4.0,15.4,1.39,0.21,0.04,0.25,24.2,0.07,-0.6,-0.8
Abdourahmane Barry,gn,DF,0,Greuther Fürth,Bundesliga,21.0,2000.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdu Conté,pt,DF,0,Troyes,Ligue 1,23.0,1998.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.54,16.0,2.0,0.0,2.0,1.0,2.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdul Majeed Waris,gh,FW,MF,Strasbourg,Ligue 1,29.0,1991.0,15.0,5.0,6.1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.9,1.1,0.1,1.2,18.0,9.0,43.0,0.0,0.32,1.0,1.0,24.0,84.0,100.0,1.0,6.0,16.7,5.0,9.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.03,8.0,0.0,2.0,1.0,0.0,2.0,0.55,105.0,138.0,76.1,1346.0,205.0,66.0,77.0,85.7,29.0,35.0,82.9,0.3,-0.1,1.0,10.0,2.0,1.0,205.0,6.0,19.0,204.0,6.0,46.2,7.0,53.8,148.0,928.0,442.0,6.0,19.0,12.0,176.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,37.0,16.1,67.0,0.0,10.0,22.0,12.0,1.0,1.0,9.0,-8.0,-1.3,-1.27,5.0,6.9,-2.0,-0.32,2.0,22.2,1.47,0.33,0.0,0.0,18.9,0.13,-0.9,-1.1
Abdón Prats,es,FW,0,Mallorca,La Liga,28.0,1992.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.53,12.0,1.0,0.0,2.0,1.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aboubakar Kamara,mr,FW,MF,Dijon,Ligue 1,25.0,1995.0,10.0,7.0,6.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.2,1.2,0.8,2.0,10.0,7.0,37.0,0.16,0.32,3.0,1.0,15.0,100.0,100.0,1.0,7.0,14.3,6.0,11.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,146.0,71.2,1507.0,255.0,67.0,77.0,87.0,24.0,33.0,72.7,0.7,-0.8,7.0,8.0,3.0,3.0,212.0,2.0,15.0,212.0,8.0,53.3,7.0,46.7,141.0,694.0,234.0,3.0,18.0,16.0,180.0,7.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,1.0,56.0,16.3,70.0,1.0,3.0,21.0,0.0,0.6,5.0,11.0,-6.0,-0.97,0.35,7.1,11.1,-4.0,-0.64,3.0,27.3,1.78,0.48,0.09,0.33,18.9,0.11,-0.2,-0.2
Aboubakar Kamara,mr,FW,MF,Fulham,Premier League,25.0,1995.0,11.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.3,0.9,11.0,6.0,30.0,0.0,0.25,2.0,2.0,14.0,72.0,88.0,0.0,5.0,0.0,5.0,6.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,127.0,67.7,1291.0,253.0,50.0,61.0,82.0,28.0,36.0,77.8,0.3,-0.3,6.0,7.0,2.0,1.0,171.0,0.0,4.0,171.0,4.0,44.4,5.0,55.6,107.0,576.0,271.0,0.0,13.0,8.0,128.0,4.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,29.0,9.2,60.0,0.0,9.0,22.0,6.0,0.27,1.0,9.0,-8.0,-2.29,-1.76,3.6,5.4,-1.7,-0.5,2.0,50.0,1.14,0.57,0.0,0.0,20.4,0.14,-0.5,-0.5
Aboubakar Sidibé,fr,DF,0,Clermont Foot,Ligue 1,25.0,1996.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achraf Hakimi,ma,DF,0,Inter,Serie A,21.0,1998.0,37.0,29.0,29.6,7.0,8.0,15.0,7.0,0.0,0.0,6.0,0.0,4.7,4.7,6.2,10.9,113.0,98.0,309.0,0.51,0.37,53.0,32.0,366.0,674.0,824.0,23.0,48.0,47.9,57.0,39.0,1.0,30.0,22.0,75.0,23.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1253.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.0,1539.0,81.4,18000.0,5633.0,738.0,837.0,88.2,380.0,454.0,83.7,6.8,1.8,36.0,66.0,47.0,19.0,1847.0,45.0,137.0,1847.0,33.0,51.6,31.0,48.4,995.0,6038.0,3681.0,46.0,57.0,17.0,1258.0,226.0,1.0,3.0,115.0,212.0,0.0,1.0,0.0,1.0,72.0,77.9,86.0,19.0,8.0,22.0,0.0,2.38,72.0,26.0,46.0,1.55,0.6,61.0,30.2,30.8,1.04,16.0,41.0,1.32,0.54,0.18,0.44,17.0,0.12,2.3,2.3
Achraf Hakimi,ma,DF,0,Paris S-G,Ligue 1,22.0,1998.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.89,42.0,1.0,5.0,0.0,2.0,9.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Armstrong,eng,FW,0,Southampton,Premier League,24.0,1997.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.29,22.0,0.0,5.0,3.0,0.0,3.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Forshaw,eng,MF,0,Leeds United,Premier League,29.0,1991.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.06,31.0,0.0,1.0,0.0,0.0,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
